sleeper_id,name,pos,adp,usage,curve,blend,lines,actual,games_actual,pair
7569,Nico Collins,WR,32.1,246.86128093141593,226.49593587345527,230.56900488504743,249.95100000000002,210.60000000000002,12,2023->2024
6790,D'Andre Swift,RB,56.5,209.16112546810174,186.00253936579927,195.26597380672027,186.473,214.5,17,2023->2024
7525,DeVonta Smith,WR,38.3,212.54807466421357,219.01482385441415,217.72147401637406,235.92600000000004,199.4,13,2023->2024
4199,Aaron Jones Sr.,RB,46.0,191.9263309546864,194.56947845586947,193.51221945539623,203.184,241.60000000000002,17,2023->2024
10229,Rashee Rice,WR,64.2,195.22863277007977,197.1318825265243,196.75123257523538,267.223,64.9,4,2023->2024
8134,Khalil Shakir,WR,117.4,104.87348028603286,171.56204055607503,158.2243285020666,167.858,182.5,15,2023->2024
3198,Derrick Henry,RB,15.9,208.73670756164444,238.83447795382193,226.79536979695095,227.01799999999997,336.40000000000003,17,2023->2024
7021,Rico Dowdle,RB,118.9,95.3653735264455,154.99968224874362,116.23738157924983,121.36299999999999,197.8,16,2023->2024
1373,Geno Smith,QB,159.8,259.95047619029526,263.0219932557982,261.02550716322133,278.1166,281.0,17,2023->2024
5872,Deebo Samuel Sr.,WR,23.0,212.78391580766186,240.6182671340269,235.0513968687539,225.539,155.60000000000002,15,2023->2024
9508,Tyjae Spears,RB,91.4,159.12848748618978,165.95995975505627,161.51950278029304,169.116,113.60000000000001,12,2023->2024
8137,George Pickens,WR,59.8,196.29626935983984,200.1395782894399,199.37091650351988,204.323,164.4,14,2023->2024
6130,Devin Singletary,RB,87.9,160.71479086943677,167.58692056582296,164.8380686872685,197.387,96.6,15,2023->2024
10859,Sam LaPorta,TE,29.4,212.6048787308547,210.30664312416533,211.80049626851343,248.574,174.6,16,2023->2024
4017,Deshaun Watson,QB,149.3,241.93844581443213,265.4229692664349,252.50648136783337,271.82320000000004,79.72,7,2023->2024
11584,Bucky Irving,RB,152.9,,144.520089134068,144.520089134068,79.373,244.4,17,2023->2024
7588,Javonte Williams,RB,77.5,195.77019811041143,172.83385128103092,187.74247672012825,181.73000000000002,157.9,17,2023->2024
5850,Josh Jacobs,RB,23.6,237.13668581957347,222.3785771885759,228.2818206409749,257.89000000000004,293.1,17,2023->2024
8129,Dameon Pierce,RB,151.4,120.73379746494517,144.9308858761095,129.20277840885268,73.338,43.5,10,2023->2024
3294,Dak Prescott,QB,69.8,302.40035041491024,292.28253110565004,298.85911365666914,302.5796,124.52,8,2023->2024
9493,Puka Nacua,WR,15.2,256.6039277186704,258.16512536332755,257.85288583439615,273.00300000000004,206.6,11,2023->2024
4066,Evan Engram,TE,79.5,197.27300277369437,167.08048063047065,179.15748948776016,185.453,89.5,9,2023->2024
5947,Jakobi Meyers,WR,131.7,210.03714477562085,166.69280698356152,175.3616745419734,165.9268,218.0,15,2023->2024
5846,DK Metcalf,WR,40.7,224.64359207782314,216.44005438637075,218.08076192466123,231.55700000000002,191.2,15,2023->2024
7571,Rashod Bateman,WR,169.6,109.03019911780471,155.97842699334788,146.58878141823925,131.189,174.60000000000002,16,2023->2024
11589,Trey Benson,RB,108.5,,158.8136772117403,158.8136772117403,78.25099999999999,47.0,12,2023->2024
3163,Jared Goff,QB,94.3,277.9624311267824,281.6546584148314,279.2547106775996,315.8736,336.46000000000004,17,2023->2024
8167,Christian Watson,WR,84.2,190.289575404616,185.64328662763864,186.5725443830341,175.321,105.3,14,2023->2024
5859,A.J. Brown,WR,10.9,258.76028767352983,272.25232994816207,269.55392149323563,288.08200000000005,216.9,13,2023->2024
11575,Ray Davis,RB,147.7,,145.96184544021995,145.96184544021995,86.61500000000001,116.10000000000001,17,2023->2024
8110,Jake Ferguson,TE,89.2,161.58421694345816,162.07790939402304,161.75700930115588,182.34199999999998,104.4,14,2023->2024
11625,Adonai Mitchell,WR,160.9,,158.2092682687231,158.2092682687231,155.95800000000003,53.76,17,2023->2024
4988,Nick Chubb,RB,65.0,152.57984719052322,180.16288914087747,164.9922160681826,,63.3,8,2023->2024
11637,Keon Coleman,WR,88.1,,183.7251742231045,183.7251742231045,162.16299999999998,111.5,13,2023->2024
2749,Raheem Mostert,RB,64.1,259.49639666321724,180.74386417370724,231.9330102918887,183.22599999999997,70.9,13,2023->2024
8230,Ty Chandler,RB,130.3,120.96446754081873,151.18468517860782,131.5415437140449,102.646,28.400000000000002,14,2023->2024
4082,Curtis Samuel,WR,122.6,158.00526630148292,169.72600700194187,167.38185886185008,161.29600000000002,63.7,14,2023->2024
9481,Luke Musgrave,TE,151.7,108.46234776899657,139.0029275650623,126.78669564663599,108.256,11.5,7,2023->2024
8146,Garrett Wilson,WR,12.1,230.9969777535194,267.827786323323,260.4616246093623,260.015,251.9,17,2023->2024
4037,Chris Godwin Jr.,WR,68.4,206.92350838901964,194.4473318621361,196.94256716751283,215.50900000000001,137.8,7,2023->2024
4881,Lamar Jackson,QB,44.2,331.3968336317094,308.4235267791966,323.35617623332996,343.48499999999996,434.38000000000005,17,2023->2024
7564,Ja'Marr Chase,WR,7.2,249.03065882370743,289.81964863385855,281.66185067182835,246.177,403.0,17,2023->2024
9997,Zay Flowers,WR,56.8,203.18855087621696,202.3199929947102,202.49370457101156,215.35600000000002,209.5,17,2023->2024
6943,Gabe Davis,WR,169.6,163.6167867071905,155.97842699334788,157.50609893611644,163.47200000000004,53.9,10,2023->2024
8228,Jaylen Warren,RB,79.6,185.69573820536817,171.7198052256647,180.80416166247196,164.203,124.10000000000001,15,2023->2024
4039,Cooper Kupp,WR,18.9,222.42814764318643,248.93556555552155,243.63408197305455,253.46999999999997,175.0,12,2023->2024
8154,Brian Robinson,RB,97.9,188.1447396995806,163.09731353821073,179.37814054310115,162.418,159.8,14,2023->2024
11563,Bo Nix,QB,177.5,,259.3110318957588,259.3110318957588,230.54380000000003,329.2,17,2023->2024
8131,Isaiah Likely,TE,152.0,113.44432972341053,138.91707882159034,122.35979190777346,93.993,123.7,15,2023->2024
7523,Trevor Lawrence,QB,126.7,277.9689436214584,271.22130330622844,273.9203594323204,292.3796,152.2,10,2023->2024
5045,Courtland Sutton,WR,110.8,196.19182884916336,174.01319102180008,178.44891858727277,172.261,240.3,16,2023->2024
1479,Keenan Allen,WR,63.5,309.0073977998098,197.59632510950593,219.8785396475667,225.50500000000005,185.4,15,2023->2024
5927,Terry McLaurin,WR,70.2,189.34916606076243,193.346922613062,192.54737130260207,196.87699999999998,267.8,17,2023->2024
