season,week,game_id,team,player_id,qb_rush_tds,off_tds
2023,17,2023_17_LV_IND,LV,00-0038579,0,2
2023,17,2023_17_MIA_BAL,BAL,00-0034796,0,8
2023,17,2023_17_MIA_BAL,MIA,00-0036212,0,2
2023,17,2023_17_NE_BUF,BUF,00-0034857,2,2
2023,17,2023_17_NE_BUF,NE,00-0038108,1,2
2023,17,2023_17_NO_TB,NO,00-0031280,0,2
2023,17,2023_17_NO_TB,TB,00-0034855,0,2
2023,17,2023_17_NYJ_CLE,CLE,00-0026158,0,4
2023,17,2023_17_NYJ_CLE,NYJ,00-0032156,0,1
2023,17,2023_17_PIT_SEA,PIT,00-0034771,0,3
2023,17,2023_17_PIT_SEA,SEA,00-0030565,0,2
2023,17,2023_17_SF_WAS,SF,00-0037834,0,3
2023,17,2023_17_SF_WAS,WAS,00-0037077,0,1
2023,17,2023_17_TEN_HOU,HOU,00-0039163,0,1
2023,17,2023_17_TEN_HOU,TEN,00-0029701,0,0
2023,18,2023_18_ATL_NO,ATL,00-0038122,0,2
2023,18,2023_18_ATL_NO,NO,00-0031280,0,6
2023,18,2023_18_BUF_MIA,BUF,00-0034857,0,2
2023,18,2023_18_BUF_MIA,MIA,00-0036212,0,2
2023,18,2023_18_CHI_GB,CHI,00-0036945,0,0
2023,18,2023_18_CHI_GB,GB,00-0036264,0,2
2023,18,2023_18_CLE_CIN,CIN,00-0035100,0,4
2023,18,2023_18_CLE_CIN,CLE,00-0032436,0,2
2023,18,2023_18_DAL_WAS,DAL,00-0033077,0,5
2023,18,2023_18_DAL_WAS,WAS,00-0037077,0,1
2023,18,2023_18_DEN_LV,DEN,00-0035264,0,2
2023,18,2023_18_DEN_LV,LV,00-0038579,0,3
2023,18,2023_18_HOU_IND,HOU,00-0039163,0,3
2023,18,2023_18_HOU_IND,IND,00-0035289,0,1
2023,18,2023_18_JAX_TEN,JAX,00-0036971,0,2
2023,18,2023_18_JAX_TEN,TEN,00-0029701,0,4
2023,18,2023_18_KC_LAC,KC,00-0027948,0,0
2023,18,2023_18_KC_LAC,LAC,00-0035282,0,0
2023,18,2023_18_LA_SF,LA,00-0032950,1,3
2023,18,2023_18_LA_SF,SF,00-0034869,1,3
2023,18,2023_18_MIN_DET,DET,00-0033106,0,4
2023,18,2023_18_MIN_DET,MIN,00-0033319,0,2
2023,18,2023_18_NYJ_NE,NE,00-0038108,0,0
2023,18,2023_18_NYJ_NE,NYJ,00-0032156,0,1
2023,18,2023_18_PHI_NYG,NYG,00-0028118,0,3
2023,18,2023_18_PHI_NYG,PHI,00-0032268,0,1
2023,18,2023_18_PIT_BAL,BAL,00-0035993,0,1
2023,18,2023_18_PIT_BAL,PIT,00-0034771,0,2
2023,18,2023_18_SEA_ARI,ARI,00-0035228,0,2
2023,18,2023_18_SEA_ARI,SEA,00-0030565,0,2
2023,18,2023_18_TB_CAR,CAR,00-0039150,0,0
2023,18,2023_18_TB_CAR,TB,00-0034855,0,0
2024,1,2024_01_ARI_BUF,ARI,00-0035228,0,2
2024,1,2024_01_ARI_BUF,BUF,00-0034857,2,4
2024,1,2024_01_BAL_KC,BAL,00-0034796,0,2
2024,1,2024_01_BAL_KC,KC,00-0033873,0,3
2024,1,2024_01_CAR_NO,CAR,00-0039150,1,1
2024,1,2024_01_CAR_NO,NO,00-0031280,0,5
2024,1,2024_01_DAL_CLE,CLE,00-0033537,0,2
2024,1,2024_01_DAL_CLE,DAL,00-0033077,0,2
2024,1,2024_01_DEN_SEA,DEN,00-0039732,1,1
2024,1,2024_01_DEN_SEA,SEA,00-0030565,1,3
2024,1,2024_01_GB_PHI,GB,00-0036264,0,3
2024,1,2024_01_GB_PHI,PHI,00-0036389,0,4
2024,1,2024_01_HOU_IND,HOU,00-0039163,0,3
2024,1,2024_01_HOU_IND,IND,00-0039164,1,4
2024,1,2024_01_JAX_MIA,JAX,00-0036971,0,2
2024,1,2024_01_JAX_MIA,MIA,00-0036212,0,2
2024,1,2024_01_LA_DET,DET,00-0033106,0,3
2024,1,2024_01_LA_DET,LA,00-0026498,0,2
2024,1,2024_01_LV_LAC,LAC,00-0036355,0,2
2024,1,2024_01_LV_LAC,LV,00-0035289,0,1
2024,1,2024_01_MIN_NYG,MIN,00-0034869,0,3
2024,1,2024_01_MIN_NYG,NYG,00-0035710,0,0
2024,1,2024_01_NE_CIN,CIN,00-0036442,0,1
2024,1,2024_01_NE_CIN,NE,00-0033119,0,1
2024,1,2024_01_NYJ_SF,NYJ,00-0023459,0,3
2024,1,2024_01_NYJ_SF,SF,00-0037834,0,2
2024,1,2024_01_PIT_ATL,ATL,00-0029604,0,1
2024,1,2024_01_PIT_ATL,PIT,00-0036945,0,0
2024,1,2024_01_TEN_CHI,CHI,00-0039918,0,0
2024,1,2024_01_TEN_CHI,TEN,00-0039152,0,2
2024,1,2024_01_WAS_TB,TB,00-0034855,0,4
2024,1,2024_01_WAS_TB,WAS,00-0039910,2,3
2024,2,2024_02_ATL_PHI,ATL,00-0029604,0,2
2024,2,2024_02_ATL_PHI,PHI,00-0036389,1,2
2024,2,2024_02_BUF_MIA,BUF,00-0034857,0,3
2024,2,2024_02_BUF_MIA,MIA,00-0036212,0,1
2024,2,2024_02_CHI_HOU,CHI,00-0039918,0,1
2024,2,2024_02_CHI_HOU,HOU,00-0039163,0,1
2024,2,2024_02_CIN_KC,CIN,00-0036442,0,2
2024,2,2024_02_CIN_KC,KC,00-0033873,0,2
2024,2,2024_02_CLE_JAX,CLE,00-0033537,1,1
2024,2,2024_02_CLE_JAX,JAX,00-0036971,0,1
2024,2,2024_02_IND_GB,GB,00-0038128,0,1
2024,2,2024_02_IND_GB,IND,00-0039164,0,1
2024,2,2024_02_LAC_CAR,CAR,00-0039150,0,0
2024,2,2024_02_LAC_CAR,LAC,00-0036355,0,3
2024,2,2024_02_LA_ARI,ARI,00-0035228,0,4
2024,2,2024_02_LA_ARI,LA,00-0026498,0,1
2024,2,2024_02_LV_BAL,BAL,00-0034796,0,2
2024,2,2024_02_LV_BAL,LV,00-0035289,0,2
2024,2,2024_02_NO_DAL,DAL,00-0033077,0,1
2024,2,2024_02_NO_DAL,NO,00-0031280,1,6
2024,2,2024_02_NYG_WAS,NYG,00-0035710,0,3
2024,2,2024_02_NYG_WAS,WAS,00-0039910,0,0
2024,2,2024_02_NYJ_TEN,NYJ,00-0023459,0,3
2024,2,2024_02_NYJ_TEN,TEN,00-0039152,0,2
2024,2,2024_02_PIT_DEN,DEN,00-0039732,0,0
2024,2,2024_02_PIT_DEN,PIT,00-0036945,0,1
2024,2,2024_02_SEA_NE,NE,00-0033119,0,2
2024,2,2024_02_SEA_NE,SEA,00-0030565,0,2
2024,2,2024_02_SF_MIN,MIN,00-0034869,0,2
2024,2,2024_02_SF_MIN,SF,00-0037834,0,2
2024,2,2024_02_TB_DET,DET,00-0033106,0,1
2024,2,2024_02_TB_DET,TB,00-0034855,1,2
2024,3,2024_03_BAL_DAL,BAL,00-0034796,1,4
2024,3,2024_03_BAL_DAL,DAL,00-0033077,1,3
2024,3,2024_03_CAR_LV,CAR,00-0027973,0,4
2024,3,2024_03_CAR_LV,LV,00-0035289,0,3
2024,3,2024_03_CHI_IND,CHI,00-0039918,0,2
2024,3,2024_03_CHI_IND,IND,00-0039164,0,3
2024,3,2024_03_DEN_TB,DEN,00-0039732,1,2
2024,3,2024_03_DEN_TB,TB,00-0034855,0,1
2024,3,2024_03_DET_ARI,ARI,00-0035228,0,1
2024,3,2024_03_DET_ARI,DET,00-0033106,0,3
2024,3,2024_03_GB_TEN,GB,00-0038128,1,2
2024,3,2024_03_GB_TEN,TEN,00-0039152,0,2
2024,3,2024_03_HOU_MIN,HOU,00-0039163,0,1
2024,3,2024_03_HOU_MIN,MIN,00-0034869,0,4
2024,3,2024_03_JAX_BUF,BUF,00-0034857,0,6
2024,3,2024_03_JAX_BUF,JAX,00-0036971,0,1
2024,3,2024_03_KC_ATL,ATL,00-0029604,0,2
2024,3,2024_03_KC_ATL,KC,00-0033873,0,2
2024,3,2024_03_LAC_PIT,LAC,00-0036355,0,1
2024,3,2024_03_LAC_PIT,PIT,00-0036945,1,2
2024,3,2024_03_MIA_SEA,MIA,00-0037327,0,0
2024,3,2024_03_MIA_SEA,SEA,00-0030565,0,3
2024,3,2024_03_NE_NYJ,NE,00-0033119,0,0
2024,3,2024_03_NE_NYJ,NYJ,00-0023459,0,3
2024,3,2024_03_NYG_CLE,CLE,00-0033537,0,2
2024,3,2024_03_NYG_CLE,NYG,00-0035710,0,3
2024,3,2024_03_PHI_NO,NO,00-0031280,0,1
2024,3,2024_03_PHI_NO,PHI,00-0036389,0,2
2024,3,2024_03_SF_LA,LA,00-0026498,0,3
2024,3,2024_03_SF_LA,SF,00-0037834,0,3
2024,3,2024_03_WAS_CIN,CIN,00-0036442,0,4
2024,3,2024_03_WAS_CIN,WAS,00-0039910,1,5
2024,4,2024_04_BUF_BAL,BAL,00-0034796,1,4
2024,4,2024_04_BUF_BAL,BUF,00-0034857,0,1
2024,4,2024_04_CIN_CAR,CAR,00-0027973,0,3
2024,4,2024_04_CIN_CAR,CIN,00-0036442,0,4
2024,4,2024_04_CLE_LV,CLE,00-0033537,0,1
2024,4,2024_04_CLE_LV,LV,00-0035289,0,2
2024,4,2024_04_DAL_NYG,DAL,00-0033077,0,2
2024,4,2024_04_DAL_NYG,NYG,00-0035710,0,0
2024,4,2024_04_DEN_NYJ,DEN,00-0039732,0,1
2024,4,2024_04_DEN_NYJ,NYJ,00-0023459,0,0
2024,4,2024_04_JAX_HOU,HOU,00-0039163,0,3
2024,4,2024_04_JAX_HOU,JAX,00-0036971,0,2
2024,4,2024_04_KC_LAC,KC,00-0033873,0,2
2024,4,2024_04_KC_LAC,LAC,00-0036355,0,1
2024,4,2024_04_LA_CHI,CHI,00-0039918,0,3
2024,4,2024_04_LA_CHI,LA,00-0026498,0,1
2024,4,2024_04_MIN_GB,GB,00-0036264,0,4
2024,4,2024_04_MIN_GB,MIN,00-0034869,0,4
2024,4,2024_04_NE_SF,NE,00-0033119,0,1
2024,4,2024_04_NE_SF,SF,00-0037834,0,2
2024,4,2024_04_NO_ATL,ATL,00-0029604,0,0
2024,4,2024_04_NO_ATL,NO,00-0031280,0,3
2024,4,2024_04_PHI_TB,PHI,00-0036389,1,2
2024,4,2024_04_PHI_TB,TB,00-0034855,1,4
2024,4,2024_04_PIT_IND,IND,00-0026158,0,3
2024,4,2024_04_PIT_IND,PIT,00-0036945,2,3
2024,4,2024_04_SEA_DET,DET,00-0033106,0,6
2024,4,2024_04_SEA_DET,SEA,00-0030565,0,4
2024,4,2024_04_TEN_MIA,MIA,00-0035993,1,1
2024,4,2024_04_TEN_MIA,TEN,00-0034771,0,2
2024,4,2024_04_WAS_ARI,ARI,00-0035228,0,2
2024,4,2024_04_WAS_ARI,WAS,00-0039910,1,5
2024,5,2024_05_ARI_SF,ARI,00-0035228,1,2
2024,5,2024_05_ARI_SF,SF,00-0037834,0,1
2024,5,2024_05_BAL_CIN,BAL,00-0034796,0,5
2024,5,2024_05_BAL_CIN,CIN,00-0036442,0,5
2024,5,2024_05_BUF_HOU,BUF,00-0034857,0,2
2024,5,2024_05_BUF_HOU,HOU,00-0039163,0,2
2024,5,2024_05_CAR_CHI,CAR,00-0027973,0,1
2024,5,2024_05_CAR_CHI,CHI,00-0039918,0,5
2024,5,2024_05_CLE_WAS,CLE,00-0033537,0,1
2024,5,2024_05_CLE_WAS,WAS,00-0039910,0,4
2024,5,2024_05_DAL_PIT,DAL,00-0033077,0,2
2024,5,2024_05_DAL_PIT,PIT,00-0036945,0,2
2024,5,2024_05_GB_LA,GB,00-0036264,0,3
2024,5,2024_05_GB_LA,LA,00-0026498,0,2
2024,5,2024_05_IND_JAX,IND,00-0026158,0,4
2024,5,2024_05_IND_JAX,JAX,00-0036971,0,4
2024,5,2024_05_LV_DEN,DEN,00-0039732,1,3
2024,5,2024_05_LV_DEN,LV,00-0035289,0,2
2024,5,2024_05_MIA_NE,MIA,00-0035993,0,1
2024,5,2024_05_MIA_NE,NE,00-0033119,0,1
2024,5,2024_05_NO_KC,KC,00-0033873,0,2
2024,5,2024_05_NO_KC,NO,00-0031280,0,2
2024,5,2024_05_NYG_SEA,NYG,00-0035710,0,2
2024,5,2024_05_NYG_SEA,SEA,00-0030565,0,1
2024,5,2024_05_NYJ_MIN,MIN,00-0034869,0,1
2024,5,2024_05_NYJ_MIN,NYJ,00-0023459,0,2
2024,5,2024_05_TB_ATL,ATL,00-0029604,0,4
2024,5,2024_05_TB_ATL,TB,00-0034855,0,3
2024,6,2024_06_ARI_GB,ARI,00-0035228,0,1
2024,6,2024_06_ARI_GB,GB,00-0036264,0,4
2024,6,2024_06_ATL_CAR,ATL,00-0029604,0,4
2024,6,2024_06_ATL_CAR,CAR,00-0027973,0,2
2024,6,2024_06_BUF_NYJ,BUF,00-0034857,1,3
2024,6,2024_06_BUF_NYJ,NYJ,00-0023459,0,2
2024,6,2024_06_CIN_NYG,CIN,00-0036442,1,2
2024,6,2024_06_CIN_NYG,NYG,00-0035710,0,1
2024,6,2024_06_CLE_PHI,CLE,00-0033537,0,0
2024,6,2024_06_CLE_PHI,PHI,00-0036389,0,2
2024,6,2024_06_DET_DAL,DAL,00-0033077,0,0
2024,6,2024_06_DET_DAL,DET,00-0033106,0,5
2024,6,2024_06_HOU_NE,HOU,00-0039163,0,5
2024,6,2024_06_HOU_NE,NE,00-0039851,0,3
2024,6,2024_06_IND_TEN,IND,00-0026158,0,2
2024,6,2024_06_IND_TEN,TEN,00-0039152,0,2
2024,6,2024_06_JAX_CHI,CHI,00-0039918,0,5
2024,6,2024_06_JAX_CHI,JAX,00-0036971,0,2
2024,6,2024_06_LAC_DEN,DEN,00-0039732,0,2
2024,6,2024_06_LAC_DEN,LAC,00-0036355,0,2
2024,6,2024_06_PIT_LV,LV,00-0038579,0,2
2024,6,2024_06_PIT_LV,PIT,00-0036945,2,3
2024,6,2024_06_SF_SEA,SEA,00-0030565,0,2
2024,6,2024_06_SF_SEA,SF,00-0037834,0,4
2024,6,2024_06_TB_NO,NO,00-0039376,0,2
2024,6,2024_06_TB_NO,TB,00-0034855,0,6
2024,6,2024_06_WAS_BAL,BAL,00-0034796,0,3
2024,6,2024_06_WAS_BAL,WAS,00-0039910,0,2
2024,7,2024_07_BAL_TB,BAL,00-0034796,0,5
2024,7,2024_07_BAL_TB,TB,00-0034855,0,4
2024,7,2024_07_CAR_WAS,CAR,00-0027973,0,1
2024,7,2024_07_CAR_WAS,WAS,00-0032268,0,3
2024,7,2024_07_CIN_CLE,CIN,00-0036442,0,2
2024,7,2024_07_CIN_CLE,CLE,00-0038583,0,2
2024,7,2024_07_DEN_NO,DEN,00-0039732,0,2
2024,7,2024_07_DEN_NO,NO,00-0039376,0,1
2024,7,2024_07_DET_MIN,DET,00-0033106,0,4
2024,7,2024_07_DET_MIN,MIN,00-0034869,0,2
2024,7,2024_07_HOU_GB,GB,00-0036264,0,3
2024,7,2024_07_HOU_GB,HOU,00-0039163,0,2
2024,7,2024_07_KC_SF,KC,00-0033873,1,4
2024,7,2024_07_KC_SF,SF,00-0037834,2,2
2024,7,2024_07_LAC_ARI,ARI,00-0035228,1,2
2024,7,2024_07_LAC_ARI,LAC,00-0036355,0,0
2024,7,2024_07_LV_LA,LA,00-0026498,0,2
2024,7,2024_07_LV_LA,LV,00-0035289,0,0
2024,7,2024_07_MIA_IND,IND,00-0039164,0,1
2024,7,2024_07_MIA_IND,MIA,00-0035993,0,1
2024,7,2024_07_NE_JAX,JAX,00-0036971,0,3
2024,7,2024_07_NE_JAX,NE,00-0039851,0,2
2024,7,2024_07_NYJ_PIT,NYJ,00-0023459,0,2
2024,7,2024_07_NYJ_PIT,PIT,00-0029263,1,4
2024,7,2024_07_PHI_NYG,NYG,00-0035710,0,0
2024,7,2024_07_PHI_NYG,PHI,00-0036389,2,4
2024,7,2024_07_SEA_ATL,ATL,00-0029604,0,2
2024,7,2024_07_SEA_ATL,SEA,00-0030565,0,3
2024,7,2024_07_TEN_BUF,BUF,00-0034857,0,4
2024,7,2024_07_TEN_BUF,TEN,00-0034771,0,1
2024,8,2024_08_ARI_MIA,ARI,00-0035228,0,3
2024,8,2024_08_ARI_MIA,MIA,00-0036212,0,3
2024,8,2024_08_ATL_TB,ATL,00-0029604,0,4
2024,8,2024_08_ATL_TB,TB,00-0034855,0,3
2024,8,2024_08_BAL_CLE,BAL,00-0034796,0,3
2024,8,2024_08_BAL_CLE,CLE,00-0031503,0,3
2024,8,2024_08_BUF_SEA,BUF,00-0034857,0,4
2024,8,2024_08_BUF_SEA,SEA,00-0030565,0,1
2024,8,2024_08_CAR_DEN,CAR,00-0039150,0,2
2024,8,2024_08_CAR_DEN,DEN,00-0039732,1,4
2024,8,2024_08_CHI_WAS,CHI,00-0039918,0,2
2024,8,2024_08_CHI_WAS,WAS,00-0039910,0,1
2024,8,2024_08_DAL_SF,DAL,00-0033077,0,3
2024,8,2024_08_DAL_SF,SF,00-0037834,1,3
2024,8,2024_08_GB_JAX,GB,00-0036264,0,3
2024,8,2024_08_GB_JAX,JAX,00-0036971,1,3
2024,8,2024_08_IND_HOU,HOU,00-0039163,0,2
2024,8,2024_08_IND_HOU,IND,00-0039164,0,2
2024,8,2024_08_KC_LV,KC,00-0033873,0,3
2024,8,2024_08_KC_LV,LV,00-0035289,0,2
2024,8,2024_08_MIN_LA,LA,00-0026498,0,4
2024,8,2024_08_MIN_LA,MIN,00-0034869,0,2
2024,8,2024_08_NO_LAC,LAC,00-0036355,0,3
2024,8,2024_08_NO_LAC,NO,00-0039376,0,0
2024,8,2024_08_NYG_PIT,NYG,00-0035710,0,1
2024,8,2024_08_NYG_PIT,PIT,00-0029263,0,1
2024,8,2024_08_NYJ_NE,NE,00-0033119,0,3
2024,8,2024_08_NYJ_NE,NYJ,00-0023459,0,3
2024,8,2024_08_PHI_CIN,CIN,00-0036442,0,2
2024,8,2024_08_PHI_CIN,PHI,00-0036389,3,4
2024,8,2024_08_TEN_DET,DET,00-0033106,0,6
2024,8,2024_08_TEN_DET,TEN,00-0034771,1,2
2024,9,2024_09_CHI_ARI,ARI,00-0035228,0,3
2024,9,2024_09_CHI_ARI,CHI,00-0039918,0,0
2024,9,2024_09_DAL_ATL,ATL,00-0029604,0,4
2024,9,2024_09_DAL_ATL,DAL,00-0033077,0,2
2024,9,2024_09_DEN_BAL,BAL,00-0034796,0,5
2024,9,2024_09_DEN_BAL,DEN,00-0039732,0,1
2024,9,2024_09_DET_GB,DET,00-0033106,0,2
2024,9,2024_09_DET_GB,GB,00-0036264,0,1
2024,9,2024_09_HOU_NYJ,HOU,00-0039163,0,1
2024,9,2024_09_HOU_NYJ,NYJ,00-0023459,0,3
2024,9,2024_09_IND_MIN,IND,00-0026158,0,0
2024,9,2024_09_IND_MIN,MIN,00-0034869,0,3
2024,9,2024_09_JAX_PHI,JAX,00-0036971,2,2
2024,9,2024_09_JAX_PHI,PHI,00-0036389,1,4
2024,9,2024_09_LAC_CLE,CLE,00-0031503,0,1
2024,9,2024_09_LAC_CLE,LAC,00-0036355,0,4
2024,9,2024_09_LA_SEA,LA,00-0026498,0,2
2024,9,2024_09_LA_SEA,SEA,00-0030565,0,3
2024,9,2024_09_LV_CIN,CIN,00-0036442,0,5
2024,9,2024_09_LV_CIN,LV,00-0038122,0,2
2024,9,2024_09_MIA_BUF,BUF,00-0034857,0,3
2024,9,2024_09_MIA_BUF,MIA,00-0036212,0,3
2024,9,2024_09_NE_TEN,NE,00-0039851,0,2
2024,9,2024_09_NE_TEN,TEN,00-0034771,0,2
2024,9,2024_09_NO_CAR,CAR,00-0039150,0,3
2024,9,2024_09_NO_CAR,NO,00-0031280,0,2
2024,9,2024_09_TB_KC,KC,00-0033873,0,4
2024,9,2024_09_TB_KC,TB,00-0034855,0,3
2024,9,2024_09_WAS_NYG,NYG,00-0035710,1,3
2024,9,2024_09_WAS_NYG,WAS,00-0039910,0,3
2024,10,2024_10_ATL_NO,ATL,00-0029604,0,2
2024,10,2024_10_ATL_NO,NO,00-0031280,0,2
2024,10,2024_10_BUF_IND,BUF,00-0034857,1,2
2024,10,2024_10_BUF_IND,IND,00-0026158,0,2
2024,10,2024_10_CIN_BAL,BAL,00-0034796,0,5
2024,10,2024_10_CIN_BAL,CIN,00-0036442,0,5
2024,10,2024_10_DEN_KC,DEN,00-0039732,0,2
2024,10,2024_10_DEN_KC,KC,00-0033873,0,1
2024,10,2024_10_DET_HOU,DET,00-0033106,0,3
2024,10,2024_10_DET_HOU,HOU,00-0039163,0,2
2024,10,2024_10_MIA_LA,LA,00-0026498,0,0
2024,10,2024_10_MIA_LA,MIA,00-0036212,0,2
2024,10,2024_10_MIN_JAX,JAX,00-0036972,1,1
2024,10,2024_10_MIN_JAX,MIN,00-0034869,0,0
2024,10,2024_10_NE_CHI,CHI,00-0039918,0,0
2024,10,2024_10_NE_CHI,NE,00-0039851,0,1
2024,10,2024_10_NYG_CAR,CAR,00-0039150,0,2
2024,10,2024_10_NYG_CAR,NYG,00-0035710,1,2
2024,10,2024_10_NYJ_ARI,ARI,00-0035228,2,4
2024,10,2024_10_NYJ_ARI,NYJ,00-0023459,0,0
2024,10,2024_10_PHI_DAL,DAL,00-0033662,0,0
2024,10,2024_10_PHI_DAL,PHI,00-0036389,2,4
2024,10,2024_10_PIT_WAS,PIT,00-0029263,0,4
2024,10,2024_10_PIT_WAS,WAS,00-0039910,0,3
2024,10,2024_10_SF_TB,SF,00-0037834,0,2
2024,10,2024_10_SF_TB,TB,00-0034855,0,2
2024,10,2024_10_TEN_LAC,LAC,00-0036355,1,3
2024,10,2024_10_TEN_LAC,TEN,00-0039152,0,2
2024,11,2024_11_ATL_DEN,ATL,00-0029604,0,0
2024,11,2024_11_ATL_DEN,DEN,00-0039732,0,5
2024,11,2024_11_BAL_PIT,BAL,00-0034796,0,2
2024,11,2024_11_BAL_PIT,PIT,00-0029263,0,0
2024,11,2024_11_CIN_LAC,CIN,00-0036442,0,3
2024,11,2024_11_CIN_LAC,LAC,00-0036355,0,4
2024,11,2024_11_CLE_NO,CLE,00-0031503,0,2
2024,11,2024_11_CLE_NO,NO,00-0031280,0,5
2024,11,2024_11_GB_CHI,CHI,00-0039918,0,2
2024,11,2024_11_GB_CHI,GB,00-0036264,1,3
2024,11,2024_11_HOU_DAL,DAL,00-0033662,0,1
2024,11,2024_11_HOU_DAL,HOU,00-0039163,0,3
2024,11,2024_11_IND_NYJ,IND,00-0039164,2,3
2024,11,2024_11_IND_NYJ,NYJ,00-0023459,0,3
2024,11,2024_11_JAX_DET,DET,00-0033106,0,7
2024,11,2024_11_JAX_DET,JAX,00-0036972,0,0
2024,11,2024_11_KC_BUF,BUF,00-0034857,1,4
2024,11,2024_11_KC_BUF,KC,00-0033873,0,3
2024,11,2024_11_LA_NE,LA,00-0026498,0,4
2024,11,2024_11_LA_NE,NE,00-0039851,0,2
2024,11,2024_11_LV_MIA,LV,00-0035289,0,2
2024,11,2024_11_LV_MIA,MIA,00-0036212,0,4
2024,11,2024_11_MIN_TEN,MIN,00-0034869,1,3
2024,11,2024_11_MIN_TEN,TEN,00-0039152,0,1
2024,11,2024_11_SEA_SF,SEA,00-0030565,1,2
2024,11,2024_11_SEA_SF,SF,00-0037834,1,2
2024,11,2024_11_WAS_PHI,PHI,00-0036389,1,3
2024,11,2024_11_WAS_PHI,WAS,00-0039910,0,2
2024,12,2024_12_ARI_SEA,ARI,00-0035228,0,0
2024,12,2024_12_ARI_SEA,SEA,00-0030565,0,1
2024,12,2024_12_BAL_LAC,BAL,00-0034796,1,4
2024,12,2024_12_BAL_LAC,LAC,00-0036355,1,2
2024,12,2024_12_DAL_WAS,DAL,00-0033662,0,2
2024,12,2024_12_DAL_WAS,WAS,00-0039910,1,3
2024,12,2024_12_DEN_LV,DEN,00-0039732,0,2
2024,12,2024_12_DEN_LV,LV,00-0035289,0,1
2024,12,2024_12_DET_IND,DET,00-0033106,0,3
2024,12,2024_12_DET_IND,IND,00-0039164,0,0
2024,12,2024_12_KC_CAR,CAR,00-0039150,0,2
2024,12,2024_12_KC_CAR,KC,00-0033873,0,3
2024,12,2024_12_MIN_CHI,CHI,00-0039918,0,3
2024,12,2024_12_MIN_CHI,MIN,00-0034869,0,3
2024,12,2024_12_NE_MIA,MIA,00-0036212,0,4
2024,12,2024_12_NE_MIA,NE,00-0039851,0,1
2024,12,2024_12_PHI_LA,LA,00-0026498,0,3
2024,12,2024_12_PHI_LA,PHI,00-0036389,0,4
2024,12,2024_12_PIT_CLE,CLE,00-0031503,1,3
2024,12,2024_12_PIT_CLE,PIT,00-0029263,0,2
2024,12,2024_12_SF_GB,GB,00-0036264,0,5
2024,12,2024_12_SF_GB,SF,00-0032434,0,1
2024,12,2024_12_TB_NYG,NYG,00-0038476,0,1
2024,12,2024_12_TB_NYG,TB,00-0034855,1,4
2024,12,2024_12_TEN_HOU,HOU,00-0039163,0,2
2024,12,2024_12_TEN_HOU,TEN,00-0039152,0,3
2024,13,2024_13_ARI_MIN,ARI,00-0035228,0,1
2024,13,2024_13_ARI_MIN,MIN,00-0034869,0,2
2024,13,2024_13_CHI_DET,CHI,00-0039918,0,3
2024,13,2024_13_CHI_DET,DET,00-0033106,0,2
2024,13,2024_13_CLE_DEN,CLE,00-0031503,0,4
2024,13,2024_13_CLE_DEN,DEN,00-0039732,0,3
2024,13,2024_13_HOU_JAX,HOU,00-0039163,0,2
2024,13,2024_13_HOU_JAX,JAX,00-0036972,0,2
2024,13,2024_13_IND_NE,IND,00-0039164,1,3
2024,13,2024_13_IND_NE,NE,00-0039851,0,2
2024,13,2024_13_LAC_ATL,ATL,00-0029604,0,1
2024,13,2024_13_LAC_ATL,LAC,00-0036355,0,0
2024,13,2024_13_LA_NO,LA,00-0026498,0,3
2024,13,2024_13_LA_NO,NO,00-0031280,0,1
2024,13,2024_13_LV_KC,KC,00-0033873,0,1
2024,13,2024_13_LV_KC,LV,00-0038579,0,2
2024,13,2024_13_MIA_GB,GB,00-0036264,0,3
2024,13,2024_13_MIA_GB,MIA,00-0036212,0,2
2024,13,2024_13_NYG_DAL,DAL,00-0033662,0,2
2024,13,2024_13_NYG_DAL,NYG,00-0035704,1,2
2024,13,2024_13_PHI_BAL,BAL,00-0034796,0,2
2024,13,2024_13_PHI_BAL,PHI,00-0036389,1,3
2024,13,2024_13_PIT_CIN,CIN,00-0036442,0,4
2024,13,2024_13_PIT_CIN,PIT,00-0029263,0,4
2024,13,2024_13_SEA_NYJ,NYJ,00-0023459,0,2
2024,13,2024_13_SEA_NYJ,SEA,00-0030565,0,2
2024,13,2024_13_SF_BUF,BUF,00-0034857,1,5
2024,13,2024_13_SF_BUF,SF,00-0037834,0,1
2024,13,2024_13_TB_CAR,CAR,00-0039150,1,2
2024,13,2024_13_TB_CAR,TB,00-0034855,0,2
2024,13,2024_13_TEN_WAS,TEN,00-0039152,0,2
2024,13,2024_13_TEN_WAS,WAS,00-0039910,1,6
2024,14,2024_14_ATL_MIN,ATL,00-0029604,0,2
2024,14,2024_14_ATL_MIN,MIN,00-0034869,0,6
2024,14,2024_14_BUF_LA,BUF,00-0034857,3,6
2024,14,2024_14_BUF_LA,LA,00-0026498,0,5
2024,14,2024_14_CAR_PHI,CAR,00-0039150,0,2
2024,14,2024_14_CAR_PHI,PHI,00-0036389,1,3
2024,14,2024_14_CHI_SF,CHI,00-0039918,0,2
2024,14,2024_14_CHI_SF,SF,00-0037834,0,5
2024,14,2024_14_CIN_DAL,CIN,00-0036442,0,3
2024,14,2024_14_CIN_DAL,DAL,00-0033662,0,2
2024,14,2024_14_CLE_PIT,CLE,00-0031503,0,2
